ticker,company_name,trade_date,insider_name,insider_role,transaction_type,shares,price,value_usd,size_bucket,ret_10d
DMA,Destra Multi-Alternative Fund,2024-07-05,"Saba Capital Management, L.P.",TenPercentOwner,P,43268.0,8.0,346144.0,normal_buy,0.03699134314213337
DMA,Destra Multi-Alternative Fund,2024-07-05,Weinstein Boaz,TenPercentOwner,P,43268.0,8.0,346144.0,normal_buy,0.03699134314213337
CW,CURTISS WRIGHT CORP,2024-07-03,Ferdenzi Paul J,Officer,P,46.0,232.62,10700.52,normal_buy,0.03100086840757532
AGAE,Allied Gaming & Entertainment Inc.,2024-07-03,Choi Roy,TenPercentOwner,P,45000.0,1.26,56700.0,normal_buy,0.04651167733574435
AGAE,Allied Gaming & Entertainment Inc.,2024-07-03,Knighted Pastures LLC,TenPercentOwner,P,45000.0,1.26,56700.0,normal_buy,0.04651167733574435
AGAE,Allied Gaming & Entertainment Inc.,2024-07-01,Choi Roy,TenPercentOwner,P,80000.0,1.27,101600.0,normal_buy,0.048387050256521125
AGAE,Allied Gaming & Entertainment Inc.,2024-07-01,Knighted Pastures LLC,TenPercentOwner,P,80000.0,1.27,101600.0,normal_buy,0.048387050256521125
AGAE,Allied Gaming & Entertainment Inc.,2024-07-02,Choi Roy,TenPercentOwner,P,235000.0,1.27,298450.0,large_buy,0.19827588421694653
AGAE,Allied Gaming & Entertainment Inc.,2024-07-02,Knighted Pastures LLC,TenPercentOwner,P,235000.0,1.27,298450.0,large_buy,0.19827588421694653
ALMS,ALUMIS INC.,2024-07-01,Foresite Capital Fund VI LP,TenPercentOwner,P,2187500.0,16.0,35000000.0,large_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Foresite Capital Opportunity Fund V, L.P.",TenPercentOwner,P,2187500.0,16.0,35000000.0,large_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Labs Co-Invest V, LLC",TenPercentOwner,P,2187500.0,16.0,35000000.0,large_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Foresite Labs Management I, LLC",TenPercentOwner,P,2187500.0,16.0,35000000.0,large_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Foresite Capital Management V, LLC",TenPercentOwner,P,2187500.0,16.0,35000000.0,large_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,Foresite Capital Management VI LLC,TenPercentOwner,P,2187500.0,16.0,35000000.0,large_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Foresite Capital Fund V, L.P.",TenPercentOwner,P,2187500.0,16.0,35000000.0,large_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Foresite Labs Fund I, L.P.",TenPercentOwner,P,2187500.0,16.0,35000000.0,large_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Foresite Capital Opportunity Management V, LLC",TenPercentOwner,P,2187500.0,16.0,35000000.0,large_buy,-0.1156299691926691
STC,STEWART INFORMATION SERVICES CORP,2024-06-28,Bryant Iain Martyn,Officer,P,430.0,52.21,22450.3,large_buy,0.10937491544725564
CTRN,Citi Trends Inc,2024-07-05,Pleasant Lake Onshore Feeder Fund LP,TenPercentOwner,P,3000.0,19.34,58020.0,normal_buy,-0.0031023508515513054
CTRN,Citi Trends Inc,2024-07-05,Pleasant Lake Partners LLC,TenPercentOwner,P,3000.0,19.34,58020.0,normal_buy,-0.0031023508515513054
CTRN,Citi Trends Inc,2024-07-05,"Fund 1 Investments, LLC",TenPercentOwner,P,3000.0,19.34,58020.0,normal_buy,-0.0031023508515513054
AASP,GLOBAL ACQUISITIONS Corp,2024-07-03,Boreta John Anthony,"Director,TenPercentOwner",P,1495390.0,0.4,598156.0,large_buy,1.4761904626746833
ALMS,ALUMIS INC.,2024-07-01,"Foresite Capital Opportunity Fund V, L.P.",TenPercentOwner,P,312500.0,16.0,5000000.0,normal_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Labs Co-Invest V, LLC",TenPercentOwner,P,312500.0,16.0,5000000.0,normal_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Foresite Labs Management I, LLC",TenPercentOwner,P,312500.0,16.0,5000000.0,normal_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Foresite Capital Management V, LLC",TenPercentOwner,P,312500.0,16.0,5000000.0,normal_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,Foresite Capital Management VI LLC,TenPercentOwner,P,312500.0,16.0,5000000.0,normal_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Foresite Capital Fund V, L.P.",TenPercentOwner,P,312500.0,16.0,5000000.0,normal_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Foresite Labs Fund I, L.P.",TenPercentOwner,P,312500.0,16.0,5000000.0,normal_buy,-0.1156299691926691
ALMS,ALUMIS INC.,2024-07-01,"Foresite Capital Opportunity Management V, LLC",TenPercentOwner,P,312500.0,16.0,5000000.0,normal_buy,-0.1156299691926691
BIGZ,BlackRock Innovation & Growth Term Trust,2024-07-01,"Saba Capital Management, L.P.",TenPercentOwner,P,252855.0,7.25,1833198.75,large_buy,0.038370845816560584
BIGZ,BlackRock Innovation & Growth Term Trust,2024-07-01,Weinstein Boaz,TenPercentOwner,P,252855.0,7.25,1833198.75,large_buy,0.038370845816560584
SPG,SIMON PROPERTY GROUP INC /DE/,2024-06-28,Smith Daniel C.,Director,P,348.0,150.17,52259.159999999996,normal_buy,-0.011462477703164109
TTGT,"TechTarget, Inc.",2024-12-03,Griffey Michael Sean,Director,P,4187.0,24.33,101869.70999999999,normal_buy,-0.20007912970000397
TTGT,"TechTarget, Inc.",2024-12-04,Griffey Michael Sean,Director,P,1000.0,25.5,25500.0,normal_buy,-0.17899465809858928
TTGT,"TechTarget, Inc.",2024-12-05,Griffey Michael Sean,Director,P,2000.0,25.05,50100.0,normal_buy,-0.2399103147004048
TTGT,"TechTarget, Inc.",2024-12-05,Griffey Michael Sean,Director,P,8000.0,26.52,212160.0,normal_buy,-0.2399103147004048
TTGT,"TechTarget, Inc.",2024-12-05,Griffey Michael Sean,Director,P,1000.0,27.0,27000.0,normal_buy,-0.2399103147004048
TTGT,"TechTarget, Inc.",2024-12-06,Griffey Michael Sean,Director,P,14500.0,25.7,372650.0,large_buy,-0.23453412152483932
TTGT,"TechTarget, Inc.",2024-12-06,Griffey Michael Sean,Director,P,2000.0,26.45,52900.0,normal_buy,-0.23453412152483932
TTGT,"TechTarget, Inc.",2024-12-09,Griffey Michael Sean,Director,P,5000.0,23.8,119000.0,normal_buy,-0.17972740185805658
TTGT,"TechTarget, Inc.",2024-12-09,Griffey Michael Sean,Director,P,17500.0,24.98,437150.0,large_buy,-0.17972740185805658
TTGT,"TechTarget, Inc.",2024-12-10,Griffey Michael Sean,Director,P,10000.0,22.92,229200.00000000003,normal_buy,-0.19035089025500418
TTGT,"TechTarget, Inc.",2024-12-11,Griffey Michael Sean,Director,P,10626.0,22.56,239722.56,large_buy,-0.1521544520880116
TTGT,"TechTarget, Inc.",2024-12-12,Griffey Michael Sean,Director,P,10500.0,21.9,229949.99999999997,normal_buy,-0.11293258859877964
TTGT,"TechTarget, Inc.",2024-12-13,Griffey Michael Sean,Director,P,2964.0,20.98,62184.72,normal_buy,-0.05813407292796258
TTGT,"TechTarget, Inc.",2024-12-16,Griffey Michael Sean,Director,P,4000.0,20.17,80680.0,normal_buy,-0.01881193335459741
TTGT,"TechTarget, Inc.",2024-12-03,Griffey Michael Sean,Director,P,3808.0,22.35,85108.8,normal_buy,-0.20007912970000397
TTGT,"TechTarget, Inc.",2024-12-03,Griffey Michael Sean,Director,P,34244.0,25.33,867400.5199999999,large_buy,-0.20007912970000397
TTGT,"TechTarget, Inc.",2024-12-04,Griffey Michael Sean,Director,P,2294.0,25.08,57533.52,normal_buy,-0.17899465809858928
JVA,COFFEE HOLDING CO INC,2024-07-01,GORDON ANDREW,"Director,Officer,TenPercentOwner",P,10000.0,2.15,21500.0,large_buy,-0.013824871122127491
JVA,COFFEE HOLDING CO INC,2024-06-27,GORDON ANDREW,"Director,Officer,TenPercentOwner",P,10000.0,2.09,20900.0,normal_buy,-0.0222222010294596
JVA,COFFEE HOLDING CO INC,2024-06-28,GORDON ANDREW,"Director,Officer,TenPercentOwner",P,5000.0,2.4,12000.0,normal_buy,-0.08547000709448127
PEO,"ADAMS NATURAL RESOURCES FUND, INC.",2024-06-27,Weinstein Boaz,TenPercentOwner,P,5027.0,23.41,117682.07,normal_buy,0.008958999473253071
PEO,"ADAMS NATURAL RESOURCES FUND, INC.",2024-06-27,"Saba Capital Management, L.P.",TenPercentOwner,P,5027.0,23.41,117682.07,normal_buy,0.008958999473253071
PEO,"ADAMS NATURAL RESOURCES FUND, INC.",2024-06-28,Weinstein Boaz,TenPercentOwner,P,23459.0,23.56,552694.0399999999,large_buy,0.007200370309639048
PEO,"ADAMS NATURAL RESOURCES FUND, INC.",2024-06-28,"Saba Capital Management, L.P.",TenPercentOwner,P,23459.0,23.56,552694.0399999999,large_buy,0.007200370309639048
STAA,STAAR SURGICAL CO,2024-12-16,BRADSHER NEAL C,TenPercentOwner,P,46220.0,24.15,1116213.0,large_buy,0.01504390329128813
STAA,STAAR SURGICAL CO,2024-12-16,"BROADWOOD PARTNERS, L.P.",TenPercentOwner,P,46220.0,24.15,1116213.0,large_buy,0.01504390329128813
STAA,STAAR SURGICAL CO,2024-12-16,BROADWOOD CAPITAL INC,TenPercentOwner,P,46220.0,24.15,1116213.0,large_buy,0.01504390329128813
STAA,STAAR SURGICAL CO,2024-12-16,BRADSHER NEAL C,TenPercentOwner,P,7280.0,24.83,180762.4,normal_buy,0.01504390329128813
STAA,STAAR SURGICAL CO,2024-12-16,"BROADWOOD PARTNERS, L.P.",TenPercentOwner,P,7280.0,24.83,180762.4,normal_buy,0.01504390329128813
STAA,STAAR SURGICAL CO,2024-12-16,BROADWOOD CAPITAL INC,TenPercentOwner,P,7280.0,24.83,180762.4,normal_buy,0.01504390329128813
SUNS,"Sunrise Realty Trust, Inc.",2024-12-16,TANNENBAUM LEONARD M,"Director,Officer,TenPercentOwner",P,47810.0,13.39,640175.9,large_buy,0.05445897274470468
PCF,HIGH INCOME SECURITIES FUND,2024-12-16,HELLERMAN GERALD,Director,P,5000.0,6.63,33150.0,normal_buy,-0.004269477085216411
PCF,HIGH INCOME SECURITIES FUND,2024-12-16,HELLERMAN GERALD,Director,P,5000.0,6.69,33450.0,normal_buy,-0.004269477085216411
DKL,"Delek Logistics Partners, LP",2024-12-16,Yemin Ezra Uzi,"Director,Officer",P,3750.0,39.95,149812.5,large_buy,0.05649993120309893
NMFC,New Mountain Finance Corp,2024-12-13,KLINSKY STEVEN B,Director,P,3017.0,11.74,35419.58,normal_buy,-0.010325555057133395
NMFC,New Mountain Finance Corp,2024-12-16,KLINSKY STEVEN B,Director,P,30484.0,11.74,357882.16000000003,normal_buy,-0.012280708033503673
NMFC,New Mountain Finance Corp,2024-12-13,KLINSKY STEVEN B,Director,P,6034.0,11.74,70839.16,normal_buy,-0.010325555057133395
NMFC,New Mountain Finance Corp,2024-12-16,KLINSKY STEVEN B,Director,P,60967.0,11.74,715752.58,large_buy,-0.012280708033503673
CHD,CHURCH & DWIGHT CO INC /DE/,2024-12-16,Read Michael,Officer,P,800.0,106.83,85464.0,large_buy,-0.010489520445584488
CHD,CHURCH & DWIGHT CO INC /DE/,2024-12-16,Read Michael,Officer,P,600.0,106.8,64080.0,normal_buy,-0.010489520445584488
CHD,CHURCH & DWIGHT CO INC /DE/,2024-12-16,Read Michael,Officer,P,500.0,106.84,53420.0,normal_buy,-0.010489520445584488
DK,"Delek US Holdings, Inc.",2024-12-16,Soreq Avigal,"Director,Officer",P,870.0,17.23,14990.1,normal_buy,0.11985471147307547
TEX,TEREX CORP,2024-12-13,SACHS DAVID A,Director,P,20000.0,49.75,995000.0,large_buy,-0.08758829241191546
MTDR,Matador Resources Co,2024-12-13,Ehrman Monika U,Director,P,180.0,57.49,10348.2,normal_buy,-0.023284526989860166
TSHA,"Taysha Gene Therapies, Inc.",2024-06-27,Manning Paul B,TenPercentOwner,P,1333333.0,2.25,2999999.25,large_buy,0.09468818813770086
FISI,FINANCIAL INSTITUTIONS INC,2024-12-13,Glaser Robert M,Director,P,4000.0,25.0,100000.0,large_buy,-0.0637560886222368
FFIC,FLUSHING FINANCIAL CORP,2024-12-12,Grasso Maria A,Officer,P,1000.0,15.25,15250.0,normal_buy,-0.17797093698013
FRST,Primis Financial Corp.,2024-12-13,Johnson Eric Alan,Director,P,1700.0,12.32,20944.0,normal_buy,-0.06425698944810765
FRST,Primis Financial Corp.,2024-12-12,Johnson Eric Alan,Director,P,2000.0,12.43,24860.0,normal_buy,-0.0566341802290411
FRST,Primis Financial Corp.,2024-12-13,Clagett Robert Yates,Director,P,1600.0,12.43,19888.0,normal_buy,-0.06425698944810765
FRST,Primis Financial Corp.,2024-12-13,Clagett Robert Yates,Director,P,2020.0,12.37,24987.399999999998,large_buy,-0.06425698944810765
AVDL,AVADEL PHARMACEUTICALS PLC,2024-12-13,MCHUGH THOMAS S,Officer,P,2300.0,10.44,24012.0,normal_buy,0.010587069590227483
SOL,Emeren Group Ltd,2024-12-12,SHAH CAPITAL MANAGEMENT,"Director,Officer,TenPercentOwner",P,12710.0,1.77,22496.7,normal_buy,0.1355932271881235
SOL,Emeren Group Ltd,2024-12-13,SHAH CAPITAL MANAGEMENT,"Director,Officer,TenPercentOwner",P,46211.0,1.77,81793.47,large_buy,0.1235955236777111
ADCT,ADC Therapeutics SA,2024-12-11,"Redmile Group, LLC",TenPercentOwner,P,50000.0,2.28,113999.99999999999,normal_buy,-0.045045108901980435
ADCT,ADC Therapeutics SA,2024-12-11,"RedCo II Master Fund, L.P.",TenPercentOwner,P,50000.0,2.28,113999.99999999999,normal_buy,-0.045045108901980435
ADCT,ADC Therapeutics SA,2024-12-11,Green Jeremy,TenPercentOwner,P,50000.0,2.28,113999.99999999999,normal_buy,-0.045045108901980435
ADCT,ADC Therapeutics SA,2024-12-11,"Redmile Group, LLC",TenPercentOwner,P,50000.0,2.28,113999.99999999999,normal_buy,-0.045045108901980435
ADCT,ADC Therapeutics SA,2024-12-11,"RedCo II Master Fund, L.P.",TenPercentOwner,P,50000.0,2.28,113999.99999999999,normal_buy,-0.045045108901980435
ADCT,ADC Therapeutics SA,2024-12-11,Green Jeremy,TenPercentOwner,P,50000.0,2.28,113999.99999999999,normal_buy,-0.045045108901980435
ADCT,ADC Therapeutics SA,2024-12-11,"Redmile Group, LLC",TenPercentOwner,P,50000.0,3.81,190500.0,normal_buy,-0.045045108901980435
ADCT,ADC Therapeutics SA,2024-12-11,"RedCo II Master Fund, L.P.",TenPercentOwner,P,50000.0,3.81,190500.0,normal_buy,-0.045045108901980435
ADCT,ADC Therapeutics SA,2024-12-11,Green Jeremy,TenPercentOwner,P,50000.0,3.81,190500.0,normal_buy,-0.045045108901980435
ADCT,ADC Therapeutics SA,2024-12-11,"Redmile Group, LLC",TenPercentOwner,P,50000.0,3.81,190500.0,normal_buy,-0.045045108901980435
ADCT,ADC Therapeutics SA,2024-12-11,"RedCo II Master Fund, L.P.",TenPercentOwner,P,50000.0,3.81,190500.0,normal_buy,-0.045045108901980435
ADCT,ADC Therapeutics SA,2024-12-11,Green Jeremy,TenPercentOwner,P,50000.0,3.81,190500.0,normal_buy,-0.045045108901980435
PBF,PBF Energy Inc.,2024-12-11,Control Empresarial de Capitales S.A. de C.V.,"TenPercentOwner,Other",P,66000.0,30.04,1982640.0,normal_buy,-0.16313897417512946
PBF,PBF Energy Inc.,2024-12-12,Control Empresarial de Capitales S.A. de C.V.,"TenPercentOwner,Other",P,219000.0,29.58,6478020.0,normal_buy,-0.14535666281225434
NSC,NORFOLK SOUTHERN CORP,2024-12-11,George Mark R,"Director,Officer",P,200.0,249.84,49968.0,normal_buy,-0.04072807850026927
QDEL,QuidelOrtho Corp,2024-12-11,Blaser Brian J.,Officer,P,6033.0,41.42,249886.86000000002,large_buy,0.07418106894027021
DGICA,DONEGAL GROUP INC,2024-12-11,DONEGAL MUTUAL INSURANCE CO,TenPercentOwner,P,8729.0,16.37,142893.73,normal_buy,-0.058287792143812744
DGICA,DONEGAL GROUP INC,2024-12-12,DONEGAL MUTUAL INSURANCE CO,TenPercentOwner,P,9800.0,16.42,160916.00000000003,large_buy,-0.06147276036052829
KODK,EASTMAN KODAK CO,2024-12-11,Katz Philippe D,"Director,TenPercentOwner",P,6000.0,6.5,39000.0,normal_buy,0.08482145676452779
UHG,"United Homes Group, Inc.",2024-12-11,Penny Robert Earl Jr.,Officer,P,5000.0,4.44,22200.000000000004,normal_buy,0.013605429672463698
UHG,"United Homes Group, Inc.",2024-12-12,Penny Robert Earl Jr.,Officer,P,5000.0,4.57,22850.0,normal_buy,-0.020362025120903016
CULP,CULP INC,2024-12-09,English Aron R.,TenPercentOwner,P,2787.0,4.96,13823.52,normal_buy,0.09760961151734615
CULP,CULP INC,2024-12-09,"22NW Fund GP, LLC",TenPercentOwner,P,2787.0,4.96,13823.52,normal_buy,0.09760961151734615
CULP,CULP INC,2024-12-09,"22NW Fund, LP",TenPercentOwner,P,2787.0,4.96,13823.52,normal_buy,0.09760961151734615
CULP,CULP INC,2024-12-09,"22NW GP, Inc.",TenPercentOwner,P,2787.0,4.96,13823.52,normal_buy,0.09760961151734615
CULP,CULP INC,2024-12-10,"22NW, LP",TenPercentOwner,P,11794.0,5.05,59559.7,normal_buy,0.1158301933114474
CULP,CULP INC,2024-12-10,English Aron R.,TenPercentOwner,P,11794.0,5.05,59559.7,normal_buy,0.1158301933114474
CULP,CULP INC,2024-12-10,"22NW Fund GP, LLC",TenPercentOwner,P,11794.0,5.05,59559.7,normal_buy,0.1158301933114474
CULP,CULP INC,2024-12-10,"22NW Fund, LP",TenPercentOwner,P,11794.0,5.05,59559.7,normal_buy,0.1158301933114474
CULP,CULP INC,2024-12-10,"22NW GP, Inc.",TenPercentOwner,P,11794.0,5.05,59559.7,normal_buy,0.1158301933114474
CULP,CULP INC,2024-12-11,"22NW, LP",TenPercentOwner,P,2300.0,5.23,12029.000000000002,normal_buy,0.06319696440862721
CULP,CULP INC,2024-12-11,English Aron R.,TenPercentOwner,P,2300.0,5.23,12029.000000000002,normal_buy,0.06319696440862721
CULP,CULP INC,2024-12-11,"22NW Fund GP, LLC",TenPercentOwner,P,2300.0,5.23,12029.000000000002,normal_buy,0.06319696440862721
CULP,CULP INC,2024-12-11,"22NW Fund, LP",TenPercentOwner,P,2300.0,5.23,12029.000000000002,normal_buy,0.06319696440862721
CULP,CULP INC,2024-12-11,"22NW GP, Inc.",TenPercentOwner,P,2300.0,5.23,12029.000000000002,normal_buy,0.06319696440862721
UAMY,UNITED STATES ANTIMONY CORP,2024-12-10,EVANS GARY C,"Director,Officer",P,200000.0,1.45,290000.0,large_buy,0.35251799610039813
BEEP,Mobile Infrastructure Corp,2024-12-10,Holley Danica,Director,P,15483.0,3.16,48926.28,normal_buy,0.36969698370871384
VNRX,VOLITIONRX LTD,2024-12-09,Micallef Jacob Vincent,Officer,P,43691.0,0.57,24903.87,normal_buy,0.03389837528843853
BWFG,"Bankwell Financial Group, Inc.",2024-12-09,Dale Eric J,Director,P,346.0,32.91,11386.859999999999,normal_buy,-0.04748769388443852
ESQ,"Esquire Financial Holdings, Inc.",2024-12-09,Nigam Rena,Director,P,640.0,77.5,49600.0,large_buy,0.02959593137003358
AUID,authID Inc.,2024-12-09,Jisser Ken,Director,P,8000.0,6.48,51840.0,normal_buy,0.015873000254767344
APA,APA Corp,2024-12-12,Ellis Juliet S,Director,P,4391.0,22.78,100026.98000000001,large_buy,-0.03705308639154514
GUER,"Guerrilla RF, Inc.",2024-11-26,Dunn James E. Jr.,Director,P,9100.0,1.1,10010.0,normal_buy,0.1818181128541314
IVFH,INNOVATIVE FOOD HOLDINGS INC,2024-12-09,"JCP Investment Partnership, LP",TenPercentOwner,P,156250.0,1.6,250000.0,normal_buy,-0.049465225215990394
IVFH,INNOVATIVE FOOD HOLDINGS INC,2024-12-09,"JCP Investment Holdings, LLC",TenPercentOwner,P,156250.0,1.6,250000.0,normal_buy,-0.049465225215990394
IVFH,INNOVATIVE FOOD HOLDINGS INC,2024-12-09,Pappas James C,"Director,TenPercentOwner",P,156250.0,1.6,250000.0,normal_buy,-0.049465225215990394
IVFH,INNOVATIVE FOOD HOLDINGS INC,2024-12-09,"JCP Investment Management, LLC",TenPercentOwner,P,156250.0,1.6,250000.0,normal_buy,-0.049465225215990394
IVFH,INNOVATIVE FOOD HOLDINGS INC,2024-12-09,"JCP Investment Partners, LP",TenPercentOwner,P,156250.0,1.6,250000.0,normal_buy,-0.049465225215990394
CULP,CULP INC,2024-12-09,"22NW, LP",TenPercentOwner,P,2787.0,4.96,13823.52,normal_buy,0.09760961151734615
TREE,"LendingTree, Inc.",2024-12-06,Totman Scott V.,Officer,P,1250.0,39.19,48987.5,normal_buy,0.010974994941972405
TREE,"LendingTree, Inc.",2024-12-06,Totman Scott V.,Officer,P,1250.0,38.34,47925.00000000001,normal_buy,0.010974994941972405
TREE,"LendingTree, Inc.",2024-12-06,Totman Scott V.,Officer,P,1250.0,38.25,47812.5,normal_buy,0.010974994941972405
PDX,PIMCO Dynamic Income Strategy Fund,2024-12-06,Weinstein Boaz,TenPercentOwner,P,597.0,26.55,15850.35,normal_buy,-0.038054508282740374
PDX,PIMCO Dynamic Income Strategy Fund,2024-12-06,"Saba Capital Management, L.P.",TenPercentOwner,P,597.0,26.55,15850.35,normal_buy,-0.038054508282740374
PDX,PIMCO Dynamic Income Strategy Fund,2024-12-05,Weinstein Boaz,TenPercentOwner,P,7386.0,26.47,195507.41999999998,normal_buy,-0.08060306846922227
PDX,PIMCO Dynamic Income Strategy Fund,2024-12-05,"Saba Capital Management, L.P.",TenPercentOwner,P,7386.0,26.47,195507.41999999998,normal_buy,-0.08060306846922227
MSCI,MSCI Inc.,2024-12-05,Fernandez Henry A,"Director,Officer",P,1807.0,613.38,1108377.66,large_buy,-0.015297285979774866
MSCI,MSCI Inc.,2024-12-05,Fernandez Henry A,"Director,Officer",P,493.0,614.08,302741.44,normal_buy,-0.015297285979774866
MSCI,MSCI Inc.,2024-12-05,Fernandez Henry A,"Director,Officer",P,600.0,610.0,366000.0,normal_buy,-0.015297285979774866
ETNB,"89bio, Inc.",2024-12-05,McWherter Charles,Director,P,10000.0,8.0,80000.0,normal_buy,-0.10899869090369341
SGHT,"Sight Sciences, Inc.",2024-12-06,Raheja Manohar K.,Officer,P,5000.0,3.85,19250.0,normal_buy,-0.07751936981593588
NRDY,Nerdy Inc.,2024-12-05,Cohn Charles K.,"Director,Officer,TenPercentOwner",P,426758.0,1.54,657207.3200000001,normal_buy,0.03225811165403902
CINF,CINCINNATI FINANCIAL CORP,2024-12-03,Debbink Dirk J,Director,P,1000.0,157.19,157190.0,normal_buy,-0.05553067733767558
FSK,FS KKR Capital Corp,2024-12-03,Gerson Brian,Officer,P,5000.0,22.08,110399.99999999999,large_buy,0.0004700038931517714
LILA,Liberty Latin America Ltd.,2024-12-04,PADDICK BRENDAN J,Director,P,10067.0,6.69,67348.23000000001,normal_buy,-0.05847954480177797
LILA,Liberty Latin America Ltd.,2024-12-04,PADDICK BRENDAN J,Director,P,21447.0,6.72,144123.84,normal_buy,-0.05847954480177797
LILA,Liberty Latin America Ltd.,2024-12-03,PADDICK BRENDAN J,Director,P,14259.0,6.89,98244.51,normal_buy,-0.05285712650844032
LILA,Liberty Latin America Ltd.,2024-12-03,PADDICK BRENDAN J,Director,P,14468.0,6.92,100118.56,normal_buy,-0.05285712650844032
LILA,Liberty Latin America Ltd.,2024-12-02,PADDICK BRENDAN J,Director,P,8582.0,6.98,59902.36,normal_buy,-0.06355929577885966
LILA,Liberty Latin America Ltd.,2024-12-02,PADDICK BRENDAN J,Director,P,25674.0,6.98,179204.52000000002,normal_buy,-0.06355929577885966
GWAV,"Greenwave Technology Solutions, Inc.",2024-12-04,ADELMAN JASON T,Director,P,100000.0,0.66,66000.0,normal_buy,-0.05795152165847817
BH,Biglari Holdings Inc.,2024-12-02,"LION FUND, L.P.",TenPercentOwner,P,144.0,1078.01,155233.44,normal_buy,0.09350126289014216
FTNT,"Fortinet, Inc.",2024-12-06,NEUKOM WILLIAM H.,Director,P,355.0,98.5,34967.5,large_buy,-0.020360817071941262
GBDC,"GOLUB CAPITAL BDC, Inc.",2024-08-09,Rival Anita J.,Director,P,3500.0,14.37,50295.0,normal_buy,0.04813642221563308
CATX,"Perspective Therapeutics, Inc.",2024-12-04,HENSON HEIDI,Director,P,25975.0,3.85,100003.75,large_buy,-0.19946091696170165
MPC,Marathon Petroleum Corp,2024-12-04,CAMPBELL JEFFREY C,Director,P,6000.0,149.61,897660.0000000001,large_buy,-0.10199456489725078
BHRB,Burke & Herbert Financial Services Corp.,2024-12-05,McLaughlin Shawn Patrick,Director,P,195.0,69.5,13552.5,normal_buy,-0.0832620668885683
TGEN,TECOGEN INC.,2024-11-22,LEWIS EARL R,Director,P,100000.0,0.71,71000.0,normal_buy,0.9340658678465503
